==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-1-control-plane ====
I0615 17:03:35.674696       1 serving.go:312] Generated self-signed cert in-memory
I0615 17:03:56.028632       1 controllermanager.go:533] Started "persistentvolume-expander"
W0615 17:03:56.028679       1 controllermanager.go:525] Skipping "ttl-after-finished"
I0615 17:03:56.028729       1 expand_controller.go:319] Starting expand controller
I0615 17:03:56.028737       1 shared_informer.go:197] Waiting for caches to sync for expand
I0615 17:03:56.278337       1 controllermanager.go:533] Started "replicaset"
I0615 17:03:56.278405       1 replica_set.go:180] Starting replicaset controller
I0615 17:03:56.278414       1 shared_informer.go:197] Waiting for caches to sync for ReplicaSet
I0615 17:03:56.536670       1 controllermanager.go:533] Started "namespace"
I0615 17:03:56.536746       1 namespace_controller.go:200] Starting namespace controller
I0615 17:03:56.536753       1 shared_informer.go:197] Waiting for caches to sync for namespace
I0615 17:03:56.778670       1 controllermanager.go:533] Started "daemonset"
I0615 17:03:56.778775       1 daemon_controller.go:255] Starting daemon sets controller
I0615 17:03:56.778785       1 shared_informer.go:197] Waiting for caches to sync for daemon sets
I0615 17:03:56.928163       1 node_lifecycle_controller.go:77] Sending events to api server
E0615 17:03:56.928215       1 core.go:232] failed to start cloud node lifecycle controller: no cloud provider provided
W0615 17:03:56.928226       1 controllermanager.go:525] Skipping "cloud-node-lifecycle"
I0615 17:03:57.431724       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for leases.coordination.k8s.io
I0615 17:03:57.431830       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for endpointslices.discovery.k8s.io
I0615 17:03:57.431871       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for events.events.k8s.io
I0615 17:03:57.431915       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for jobs.batch
I0615 17:03:57.432062       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for serviceaccounts
I0615 17:03:57.432166       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for controllerrevisions.apps
I0615 17:03:57.432284       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for ingresses.networking.k8s.io
I0615 17:03:57.432337       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for rolebindings.rbac.authorization.k8s.io
I0615 17:03:57.432371       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for podtemplates
I0615 17:03:57.432421       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for ingresses.extensions
I0615 17:03:57.432496       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for statefulsets.apps
I0615 17:03:57.432545       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for deployments.apps
I0615 17:03:57.432577       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for horizontalpodautoscalers.autoscaling
I0615 17:03:57.432614       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for roles.rbac.authorization.k8s.io
I0615 17:03:57.432718       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for limitranges
I0615 17:03:57.432758       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for networkpolicies.networking.k8s.io
I0615 17:03:57.432797       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for poddisruptionbudgets.policy
I0615 17:03:57.432842       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for endpoints
I0615 17:03:57.433011       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for replicasets.apps
I0615 17:03:57.433063       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for daemonsets.apps
I0615 17:03:57.433130       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for cronjobs.batch
I0615 17:03:57.433151       1 controllermanager.go:533] Started "resourcequota"
I0615 17:03:57.433745       1 resource_quota_controller.go:271] Starting resource quota controller
I0615 17:03:57.433777       1 shared_informer.go:197] Waiting for caches to sync for resource quota
I0615 17:03:57.433804       1 resource_quota_monitor.go:303] QuotaMonitor running
I0615 17:03:57.442949       1 controllermanager.go:533] Started "csrsigning"
I0615 17:03:57.442986       1 certificate_controller.go:118] Starting certificate controller "csrsigning"
I0615 17:03:57.443007       1 shared_informer.go:197] Waiting for caches to sync for certificate-csrsigning
I0615 17:03:57.477997       1 controllermanager.go:533] Started "csrcleaner"
I0615 17:03:57.478066       1 cleaner.go:81] Starting CSR cleaner controller
I0615 17:03:57.730085       1 controllermanager.go:533] Started "tokencleaner"
I0615 17:03:57.730481       1 tokencleaner.go:117] Starting token cleaner controller
I0615 17:03:57.730504       1 shared_informer.go:197] Waiting for caches to sync for token_cleaner
I0615 17:03:57.730512       1 shared_informer.go:204] Caches are synced for token_cleaner 
I0615 17:03:58.427827       1 controllermanager.go:533] Started "horizontalpodautoscaling"
I0615 17:03:58.428739       1 shared_informer.go:197] Waiting for caches to sync for garbage collector
I0615 17:03:58.428812       1 horizontal.go:156] Starting HPA controller
I0615 17:03:58.428821       1 shared_informer.go:197] Waiting for caches to sync for HPA
I0615 17:03:58.439999       1 shared_informer.go:204] Caches are synced for certificate-csrapproving 
I0615 17:03:58.453405       1 shared_informer.go:204] Caches are synced for certificate-csrsigning 
W0615 17:03:58.456212       1 actual_state_of_world.go:506] Failed to update statusUpdateNeeded field in actual state of world: Failed to set statusUpdateNeeded to needed true, because nodeName="kind-1-control-plane" does not exist
I0615 17:03:58.461273       1 shared_informer.go:204] Caches are synced for attach detach 
I0615 17:03:58.473914       1 shared_informer.go:204] Caches are synced for TTL 
I0615 17:03:58.483232       1 shared_informer.go:204] Caches are synced for node 
I0615 17:03:58.484001       1 range_allocator.go:172] Starting range CIDR allocator
I0615 17:03:58.484038       1 shared_informer.go:197] Waiting for caches to sync for cidrallocator
I0615 17:03:58.484059       1 shared_informer.go:204] Caches are synced for cidrallocator 
I0615 17:03:58.484112       1 shared_informer.go:204] Caches are synced for PVC protection 
I0615 17:03:58.484897       1 shared_informer.go:204] Caches are synced for persistent volume 
I0615 17:03:58.485268       1 shared_informer.go:204] Caches are synced for ClusterRoleAggregator 
I0615 17:03:58.483635       1 shared_informer.go:204] Caches are synced for daemon sets 
I0615 17:03:58.499970       1 range_allocator.go:373] Set node kind-1-control-plane PodCIDR to [10.244.0.0/24]
I0615 17:03:58.505354       1 shared_informer.go:204] Caches are synced for stateful set 
I0615 17:03:58.506776       1 shared_informer.go:204] Caches are synced for GC 
I0615 17:03:58.515478       1 shared_informer.go:204] Caches are synced for taint 
I0615 17:03:58.515609       1 node_lifecycle_controller.go:1443] Initializing eviction metric for zone: 
W0615 17:03:58.515679       1 node_lifecycle_controller.go:1058] Missing timestamp for Node kind-1-control-plane. Assuming now as a timestamp.
I0615 17:03:58.515722       1 node_lifecycle_controller.go:1209] Controller detected that all Nodes are not-Ready. Entering master disruption mode.
I0615 17:03:58.516135       1 taint_manager.go:186] Starting NoExecuteTaintManager
I0615 17:03:58.516482       1 event.go:281] Event(v1.ObjectReference{Kind:"Node", Namespace:"", Name:"kind-1-control-plane", UID:"8b8f70aa-257f-4899-9c57-9b4525b177ef", APIVersion:"", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'RegisteredNode' Node kind-1-control-plane event: Registered Node kind-1-control-plane in Controller
I0615 17:03:58.526808       1 shared_informer.go:204] Caches are synced for PV protection 
I0615 17:03:58.529303       1 shared_informer.go:204] Caches are synced for expand 
I0615 17:03:58.529492       1 shared_informer.go:204] Caches are synced for HPA 
I0615 17:03:58.534385       1 shared_informer.go:204] Caches are synced for service account 
I0615 17:03:58.537347       1 shared_informer.go:204] Caches are synced for namespace 
E0615 17:03:58.543569       1 clusterroleaggregation_controller.go:180] admin failed with : Operation cannot be fulfilled on clusterroles.rbac.authorization.k8s.io "admin": the object has been modified; please apply your changes to the latest version and try again
I0615 17:03:58.554615       1 event.go:281] Event(v1.ObjectReference{Kind:"DaemonSet", Namespace:"kube-system", Name:"kube-proxy", UID:"0f0b68f9-c53e-4c35-96ef-53cb8cedff8a", APIVersion:"apps/v1", ResourceVersion:"186", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: kube-proxy-xw5ht
I0615 17:03:58.554686       1 event.go:281] Event(v1.ObjectReference{Kind:"DaemonSet", Namespace:"kube-system", Name:"kindnet", UID:"a4824f7f-3367-4ca3-a2e0-ebc0d9108d5d", APIVersion:"apps/v1", ResourceVersion:"210", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: kindnet-wpsl4
I0615 17:03:58.557380       1 shared_informer.go:204] Caches are synced for deployment 
I0615 17:03:58.557514       1 shared_informer.go:204] Caches are synced for job 
I0615 17:03:58.562802       1 shared_informer.go:204] Caches are synced for ReplicationController 
I0615 17:03:58.581338       1 shared_informer.go:204] Caches are synced for ReplicaSet 
I0615 17:03:58.585592       1 event.go:281] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"local-path-storage", Name:"local-path-provisioner", UID:"d6a8b6ae-cb9a-44fc-948c-5186328d6ac3", APIVersion:"apps/v1", ResourceVersion:"249", FieldPath:""}): type: 'Normal' reason: 'ScalingReplicaSet' Scaled up replica set local-path-provisioner-58f6947c7 to 1
I0615 17:03:58.597081       1 event.go:281] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"kube-system", Name:"coredns", UID:"125a7b72-5dc7-4734-a30d-3ba0f43cd305", APIVersion:"apps/v1", ResourceVersion:"179", FieldPath:""}): type: 'Normal' reason: 'ScalingReplicaSet' Scaled up replica set coredns-6955765f44 to 2
I0615 17:03:58.613326       1 shared_informer.go:204] Caches are synced for disruption 
I0615 17:03:58.613391       1 disruption.go:338] Sending events to api server.
I0615 17:03:58.631248       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"kube-system", Name:"coredns-6955765f44", UID:"34a24d3c-5717-48c8-96ed-b4fc3f28b7e5", APIVersion:"apps/v1", ResourceVersion:"369", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: coredns-6955765f44-fjvpk
I0615 17:03:58.651446       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"local-path-storage", Name:"local-path-provisioner-58f6947c7", UID:"4875735e-81fa-4a34-bd9e-65048bfe1959", APIVersion:"apps/v1", ResourceVersion:"368", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: local-path-provisioner-58f6947c7-r4tr4
I0615 17:03:58.651794       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"kube-system", Name:"coredns-6955765f44", UID:"34a24d3c-5717-48c8-96ed-b4fc3f28b7e5", APIVersion:"apps/v1", ResourceVersion:"369", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: coredns-6955765f44-8q56g
